"","Token_ID","Year","Corpora","Source","Context","Code","tokenType"
"1834",834,2014,"MAG","MotherJones","  . And I'm speaking out loud. I stop and look around. How long have I been doing that, repeating these titles out loud and counting them on","T","long"
"1835",835,2008,"MAG","USCatholic","  matter with kids today? "" They wonder why their sons and daughters take so long to get a job, a spouse, and (especially) a place of","T","long"
"1836",836,2008,"FIC","Read","  of water high in the bright sun, charging with her fur up and her long teeth bared, filling the canyon with that awful coughing roar. And no matter","S","long"
"1837",837,2017,"SPOK","PBS: PBS Newshour","  massages. "" The New Yorker "" magazine went even further. It published a long report that included allegations by three women, including actress Asia Argento, who say","U","long"
"1838",838,2015,"MAG","PCWorld","  Netflix. # A vertically oriented monitor can save you a lot of scrolling trouble in long documents. If you're a gamer, well, I don't need to","S","long"
"1839",839,2008,"MAG","Newsweek","  partly because Washington's initiatives have been getting nowhere. But it hasn't taken long for the French military establishment to push back. Generals writing anonymously in the conservative","T","long"
"1840",840,2015,"FIC","Confrontation","  swoon? "" "" Here we go again, damn. I was Marvin Gaye long before that rooster opened his mouth and I can prove it. "" ""'","T","long"
"1841",841,2011,"SPOK","NPR_TalkNat","  perhaps get under people's skin? GORE: Well, I think there's a long tradition of people who don't like a particular message turning to attack the person","T","long"
"1842",842,2011,"MAG","Esquire","  out that the town of Philipstown has been working nine years -- "" twice as long as World War II! "" -- on something called a comprehensive zoning agreement.","T","long"
"1843",843,2016,"MAG","Engadget","  to refocus on the experimental bets that are most likely to pay off in the long run. The strategy could end up proving itself to be a smart one --","T","long"
"1844",844,2014,"SPOK","Fox: Media Buzz","  meeting. I might have done that once or twice in my career. As long as he doesn't misrepresent himself. But the problem, Rogin should have come","O","long"
"1845",845,2013,"SPOK","NBC: Dateline NBC","  going to lose my leg. I-- I mean, I'm not sure how long has gone by, maybe an hour and a half. (Car in","T","long"
"1846",846,2014,"MAG","NatlReview","  "" Pathetic Privilege, "" which detailed, among other things, Dunham' s long history of oddball sexual behavior involving her younger sister, Grace, events chronicled in","T","long"
"1847",847,2013,"SPOK","Fox: The Five","  civil rights movement. BECKEL# Right. GUTFELD# Here's -- it's a very long quote, but he said he never saw the mistreatment of black person. ""","T","long"
"1848",848,2016,"FIC","Analog","  learning that not only was the food reserved for the crew to eat during the long voyage dangerously low but that the reserve of food designated for colonization had been opened","B","long"
"1849",849,2011,"FIC","VirginiaQRev","  . # "" We once were, though. "" # "" That was a long time ago. "" # "" We're brothers, Vern. "" # Vernon","T","long"
"1850",850,2009,"FIC","Bk:KissesLikeDevil","  the compliment off and waited, not offering any details. He'd been stuck long enough in San Francisco, waiting for word from Neil. He didn't need","T","long"
"1851",851,2015,"FIC","FantasySciFi","  Creatures from nameless places were making pledges of peace and cultural trade as well as long speeches about their glorious, magical nature. Soon the People inside the stronghold and","T","long"
"1852",852,2012,"FIC","Bk:CryptosConundrum","  A brilliant mathematician, Chalmers was a scholar and gentleman completely out of his affluent Long Island element. Against reasonable odds or definable logic, he was also a private","F","long"
"1853",853,2016,"FIC","Bk:SparrowTerezin","  # "" Good of you to come. Our families have been friends for a long time, so of course you're welcome to stay and celebrate with us.","T","long"
"1854",854,2006,"FIC","Bk:EvenNow","  "" Indeed. She opened her eyes and stared at the box, hard and long, drilling imaginary holes through the flimsy cardboard. As if maybe she could see","T","long"
"1855",855,2008,"FIC","Bk:MarriageTrueMinds","  He unlocked the double steel doors, and she followed him through and down a long white corridor in which only the numbers differentiated one room from another. // ""","S","long"
"1856",856,2007,"SPOK","Fox_Zahn","here that will remember back to the' 80s with "" Sixteen Candles "" and Long Duk Dong. In fact, we have a little bit of that now.","F","long"
"1857",857,2014,"SPOK","NBC: Today Show","  . MACKENZIE-BART# I know. I know. Sorry. NATALIE-MORALES# You've come a long way. MACKENZIE-BART# Yes. I've picked up different VHS tapes and books.","S","long"
"1858",858,2010,"SPOK","PBS_NewsHour","  was marvelous to see. JUDY-WOODRUFF: And does it make a difference in the long -- in -- in how the court approaches and makes decisions? SANDRA-DAY-OCONNO: I","U","long"
"1859",859,2008,"FIC","Bk:Flawless","  -- its complexities. // "" Paul, "" I said. "" Murph. Long time. "" // "" Ten years, by my count. "" // ""","T","long"
"1860",860,2015,"FIC","Bk:DoubleFudgeBrownie","  You couldn't possibly be someone I didn't want to see. Not as long as you're you, Norman. I always want to see you! ""","T","long"
"1861",861,2007,"SPOK","Fox_Zahn","  Cohen is back with me now. We've been using the number all night long. Some eight millions Americans suffering from some kind of eating disorder. And what","T","long"
"1862",862,2010,"FIC","Bk:HubMatter","  ignored it. "" It's against my better judgment... but as long as I'm getting paid, you can come along... provided my","T","long"
"1863",863,2012,"MAG","NatGeog","  of L'Anse aux Meadows decades ago, the fight for acceptance will be hard and long. But Sutherland is determined to prove the doubters wrong. # She pulls the","T","long"
"1864",864,2009,"FIC","Bk:Dark","  # # For an instant, time slowed down the way it does on a long fall, while the buzz of conversation continued around him. He forgot how to","B","long"
"1865",865,2015,"MAG","SatEvenPost","  It captured the idea that people are not forced to be American, but as long as they choose to be, they are expected to be committed to the voluntary","O","long"
"1866",866,2011,"SPOK","Fox_OReilly","  criticizing him and he's going to be under the microscope for many weeks as long as he's a frontrunner for, you know, how well he did in","O","long"
"1867",867,2006,"MAG","MotorBoating","  without breaking the rules. For instance, I had that canyon runner on radar long before I saw him. I should have foreseen the possibility of a situation arising","T","long"
"1868",868,2008,"MAG","Entertainment","  's Saul's supplier, in fact), he witnesses a murder. Before long, the two are being pursued by hitmen, cops, and God knows who","T","long"
"1869",869,2013,"SPOK","ABC: 20/20","  Nashville, he flew. Luke found early success as a songwriter. Not too long after, he signed as a performer and had his first hit song, ""","T","long"
"1870",870,2013,"SPOK","CNN: Piers Morgan Live","  death of this poor girl, can real justice still be attained after such a long period of time? MARK-O'MARA, -CNN-L# It's going to be very difficult if","T","long"
"1871",871,2010,"MAG","AmSpect","  say they did not read you correctly. This book is controversial- look at the long and heated discussion it has spurred in Books &; Culture among Evangelicals. But that","T","long"
"1872",872,2012,"FIC","Analog","  the noise. Juno looked up at her with unfathomable brown eyes and stared a long while, water dripping from the hairs under his chin. She tried to feign","T","long"
"1873",873,2016,"MAG","Mashable","  understood, but it is clear at present that young jellyfish are not surviving very long after release by the bottom-dwelling polyp stage, "" the foundation wrote in an April","T","long"
"1874",874,2007,"SPOK","NPR_ATC","  I wanted to do was show that, actually, it's dealable with as long as you have to feelings of attachment. BLOCK: Was there a side of","T","long"
"1875",875,2006,"FIC","NewYorker","  , which entitled him to join an expedited lane, while I stood in a long queue for foreigners, waiting to get my visa photographs taken. Help was on","S","long"
"1876",876,2009,"FIC","Bk:ChameleonConspiracy","  Conflict is a laundered word for stiff-upper-lip delegates at the UN. # We had long been at war with the money launderers and their guardians. And when you're","T","long"
"1877",877,2006,"MAG","Ms","  that was true. What I have is MS, I've had it a long time, but since there has been a change in my condition and the disease","T","long"
"1878",878,2016,"MAG","Jezebel","  be mad if Jon Snow (or his ghost) were completely naked all season long. Keep on preaching, Emilia.","T","long"
"1879",879,2013,"FIC","Bk:BelovedEnemyJack","  metal ladder. # Squeezing past Nona, Jack led the way up, pausing long enough to unscrew a heavy metal grate. When it was free, he pushed","T","long"
